account_id,anomaly_score,score_normalized,is_anomaly
2211,0.5509506486774766,0.6237372859958353,False
3634,0.5508251572684841,0.6232973576666136,False
1505,0.5507902126972838,0.6231748544056577,False
1139,0.5504615083159138,0.6220225335379186,False
2741,0.5503736508402441,0.6217145364185037,False
91,0.5502364808811209,0.6212336672385255,False
1605,0.5502082049058635,0.6211345417075274,False
1230,0.5500655551252084,0.6206344622186497,False
10065,0.5500199738500761,0.6204746704498445,False
3646,0.5498344838625381,0.6198244084043378,False
2838,0.549778509629095,0.6196281826132993,False
4794,0.5497076064912348,0.619379621383285,False
2282,0.549412316750551,0.6183444403832598,False
2555,0.5493136129924318,0.6179984200481153,False
191,0.5489573372659343,0.6167494438324629,False
6306,0.5488642257026844,0.6164230277472453,False
10520,0.5487756852970727,0.6161126365179003,False
10711,0.5485601411137472,0.6153570151315028,False
3290,0.5484986088559949,0.6151413048803903,False
4132,0.5484594022922632,0.6150038605866694,False
6592,0.548315772492154,0.6145003454975028,False
68,0.5482700220053813,0.6143399605327583,False
1589,0.5480775345892984,0.6136651679869302,False
3240,0.5480076882289255,0.6134203114436196,False
10562,0.5479994108796112,0.6133912939954654,False
5698,0.547972769068659,0.6132978972643763,False
17,0.5478899527051464,0.6130075724945389,False
2799,0.5477936700202762,0.6126700395827005,False
2749,0.5477330370345351,0.6124574818600088,False
6463,0.5476223281306534,0.6120693757457678,False
7181,0.5476074590273563,0.6120172499482888,False
5632,0.5473657245903086,0.6111698148301434,False
635,0.5472656989171636,0.6108191603302117,False
10645,0.5471261103699054,0.6103298124388554,False
3103,0.5471171152914637,0.6102982788871815,False
2236,0.5470621704840691,0.6101056618984125,False
8926,0.5469126548810485,0.6095815132737571,False
4533,0.5467779989697982,0.6091094574531093,False
9583,0.5467352475718551,0.6089595862290949,False
2988,0.5464614887280972,0.6079998849100082,False
2247,0.5464203205135905,0.6078555637650757,False
8742,0.5459993673697787,0.6063798514854495,False
2912,0.5459020670199294,0.6060387510014754,False
2262,0.545824645328316,0.6057673380361539,False
5270,0.5457938433094381,0.6056593570929931,False
10613,0.5457655814732049,0.6055602811283939,False
11349,0.5457284171498062,0.605429996204265,False
10227,0.5456316232551729,0.6050906711724815,False
9422,0.5456007182234361,0.6049823291028079,False
2699,0.5455678521348386,0.6048671122639752,False
1318,0.5453321067474838,0.6040406726278804,False
4746,0.5452671058662414,0.6038128026142078,False
7203,0.5452512579526178,0.6037572454552111,False
132,0.5451797659681784,0.6035066199381366,False
4588,0.5450873269094473,0.603182561415016,False
3212,0.5450540635613574,0.6030659519254343,False
9707,0.5450236050883044,0.6029591753319731,False
1416,0.5449994742985798,0.6028745813498703,False
1313,0.54464563005446,0.6016341290482333,False
1779,0.5444651051734695,0.6010012729036195,False
37,0.5442448194146909,0.6002290292369903,False
9159,0.5441502362894253,0.5998974543777646,False
2897,0.5440064140814006,0.599393264774753,False
10063,0.5439766607838826,0.5992889602763734,False
2219,0.5439547957474775,0.5992123092210436,False
2818,0.5438421761249344,0.5988175048055001,False
11317,0.5438122262282484,0.5987125111002323,False
5891,0.5437905244948806,0.5986364325273772,False
6505,0.5436061321152039,0.5979900183053704,False
4321,0.543565979082287,0.597849256026692,False
4413,0.5435497022287448,0.5977921951566189,False
3945,0.5434806228391978,0.5975500273407418,False
5870,0.5434676257172497,0.5975044640453,False
3714,0.5434296771541868,0.5973714298553209,False
1430,0.5434287450759532,0.597368162319931,False
47,0.5431471589837625,0.5963810214465907,False
105,0.5431134441297704,0.5962628291376045,False
8759,0.5430060693643195,0.5958864113290498,False
72,0.5428988489535076,0.5955105346330619,False
5758,0.5428725907145832,0.5954184825693304,False
10364,0.5425860283352755,0.5944138965999894,False
7907,0.54253113498851,0.5942214600139171,False
1374,0.5424355664076072,0.593886430497074,False
4999,0.5424091727417589,0.5937939036746256,False
3698,0.5422140241008768,0.5931097818194129,False
2062,0.5421957652379598,0.5930457727281048,False
8628,0.5419414495278967,0.5921542321332451,False
5423,0.5419215271721481,0.5920843914266264,False
1583,0.5418939986117653,0.5919878860668386,False
7753,0.5418475649508013,0.591825106135913,False
9883,0.5416818315658442,0.591244103725263,False
862,0.5416295674678917,0.5910608843521195,False
2775,0.5413492368109734,0.5900781445891516,False
4014,0.5412180695130331,0.5896183186082762,False
3460,0.5410787852989147,0.5891300376008668,False
4631,0.5410741633282995,0.5891138346127356,False
138,0.5410728455323003,0.5891092148877931,False
3994,0.5409937492474715,0.5888319313931557,False
485,0.5409299690323023,0.5886083406013871,False
1255,0.5408485167606976,0.5883227978535124,False
3674,0.5407247053229126,0.5878887589069375,False
10656,0.540665521042763,0.5876812798317446,False
2419,0.5405966306259811,0.5874397744872943,False
6701,0.5404777783950399,0.5870231207593456,False
6040,0.5404552659342744,0.5869442000640507,False
66,0.5404272034291062,0.5868458228834011,False
7594,0.5404108924184101,0.5867886422704726,False
1772,0.5403191089387505,0.5864668819748394,False
3786,0.5402395035453502,0.5861878137262893,False
1243,0.5401120447032466,0.5857409882750382,False
3875,0.539897559945504,0.5849890808586278,False
5724,0.5398471763772636,0.5848124539550478,False
3958,0.5398003304077982,0.5846482286168897,False
7487,0.5397875270639296,0.5846033446386018,False
3467,0.5396608257166432,0.5841591746952615,False
4514,0.5395363938954526,0.5837229609047088,False
5267,0.5393827252242447,0.5831842530973695,False
6461,0.5392178330689725,0.5826061997393502,False
1097,0.539210496280763,0.5825804795645209,False
1753,0.5391669055268636,0.5824276658565034,False
5602,0.5391482664475239,0.582362323861398,False
11021,0.5389616465134186,0.5817081006243686,False
2938,0.5388827161522309,0.5814313987991125,False
2545,0.5388669639825926,0.5813761772845384,False
387,0.5388401972057915,0.5812823424675472,False
471,0.5388361046942166,0.5812679955748483,False
521,0.5386615720961356,0.580656146246795,False
8566,0.5384143603555395,0.5797895096469061,False
438,0.5382619525998755,0.5792552221618265,False
863,0.5382527104586955,0.5792228224959018,False
4585,0.5382078094816087,0.5790654156105317,False
689,0.5378805888079815,0.5779182960954078,False
3051,0.5377643659745975,0.5775108601018322,False
2779,0.5376819656266716,0.5772219937349518,False
1485,0.537643898862472,0.5770885451737502,False
675,0.5375965388835476,0.5769225179009078,False
1935,0.5375552567734533,0.576777797478479,False
3886,0.5374461721771767,0.5763953856100565,False
9051,0.5374077712735276,0.5762607656745676,False
2600,0.5373952635275352,0.5762169179574933,False
10445,0.5373177571022316,0.5759452079459354,False
3920,0.5372113754778645,0.5755722717374452,False
507,0.5372029127123548,0.5755426042859346,False
1242,0.5371797214781439,0.5754613040519113,False
2449,0.5370986946893263,0.5751772528956375,False
2660,0.5370495088815693,0.5750048249150956,False
3386,0.5369410338797996,0.574624550068602,False
3734,0.5367987883185348,0.5741258876294049,False
1244,0.5365834264314857,0.5733709053090355,False
6118,0.5365370338079077,0.5732082692406166,False
3325,0.5365174652209631,0.573139668721833,False
1146,0.5364435383114929,0.572880507222023,False
1726,0.5363044756327977,0.5723930028391598,False
3869,0.5362534953317561,0.5722142840022251,False
9627,0.5361671849275162,0.5719117103660171,False
9192,0.5361175364672989,0.571737660490195,False
539,0.5361073048296804,0.5717017920010383,False
3315,0.5360913067140591,0.5716457082871613,False
8919,0.5359962156989809,0.5713123529465589,False
2725,0.5356615593305971,0.5701391665253643,False
5372,0.5356570306669343,0.5701232906382833,False
2918,0.5354752173785855,0.5694859177948689,False
3804,0.5354059268475106,0.5692430097917524,False
10068,0.5354046535426115,0.5692385460368118,False
8377,0.5352698810501888,0.5687660815239611,False
3354,0.5352587217765237,0.568726961072145,False
10812,0.5350190815668531,0.5678868675717119,False
727,0.5349995593247915,0.5678184295216353,False
2572,0.5349426712333731,0.5676190000689642,False
1695,0.5346647300571502,0.566644636977025,False
3816,0.5346214382683385,0.5664928713344695,False
8094,0.5343814176470253,0.5656514442458672,False
718,0.5343006030899647,0.5653681370987893,False
8547,0.5340349905885846,0.564436993964046,False
2859,0.5339527533263746,0.5641486993177885,False
2000,0.5339305271222571,0.5640707821366774,False
6950,0.5339217245987781,0.564039923614344,False
1922,0.5338412707578218,0.5637578810098699,False
9859,0.5337758406579449,0.5635285063080415,False
1203,0.5337274245440748,0.5633587766010179,False
2649,0.5336502921324858,0.5630883777487645,False
796,0.5333930743404761,0.5621866634848682,False
8405,0.5333482463135263,0.5620295123367802,False
38,0.5333397448257897,0.561999709138889,False
1939,0.5332153229806373,0.5615635303207847,False
1456,0.5331361201810731,0.5612858734232988,False
5133,0.5331297431060623,0.5612635176622364,False
11231,0.5331289764996049,0.5612608302121496,False
2651,0.5330881811485906,0.5611178161942512,False
3962,0.532999890981368,0.5608083022118616,False
239,0.5328038249540391,0.5601209643254478,False
4415,0.5327345281374741,0.5598780342876342,False
5740,0.5327264241633388,0.5598496246313077,False
3390,0.5325317168157888,0.5591670497938538,False
8321,0.5324434784855508,0.5588577175335296,False
5505,0.5323717979274933,0.5586064309442953,False
1513,0.5323491394241495,0.5585269982755672,False
4259,0.5323020836161176,0.5583620373178901,False
7437,0.5322255698982736,0.5580938073862644,False
6985,0.5320794878674457,0.5575816956467643,False
9188,0.532060904689737,0.5575165496229314,False
2927,0.5320268899925978,0.5573973061703194,False
8039,0.5319855617806525,0.5572524241311677,False
1448,0.5319499778228733,0.5571276794078551,False
7445,0.5318428671292377,0.5567521873413364,False
7033,0.5318093861065774,0.5566348147619873,False
347,0.5316550813919853,0.5560938772123449,False
386,0.5315484350352258,0.5557200129460698,False
1172,0.5315179187284685,0.5556130336081732,False
7136,0.531495164350284,0.5555332648362901,False
10266,0.5314822488235439,0.5554879875846805,False
19,0.5314153633847178,0.5552535109811564,False
2586,0.5312918878092004,0.5548206494484571,False
8041,0.5312873997408255,0.5548049158740437,False
9017,0.531267850673667,0.5547363837847004,False
7733,0.5311393067575552,0.5542857544491886,False
2153,0.5310429962064008,0.5539481238480508,False
9549,0.5309581477768777,0.553650675376184,False
11295,0.5308759392710485,0.553362481539589,False
5477,0.5307837206693929,0.5530391958607109,False
4375,0.5306144434265445,0.5524457699423991,False
10439,0.5305662339869702,0.5522767647620851,False
2573,0.530460066565246,0.551904579472017,False
699,0.530298113830328,0.5513368306782356,False
3507,0.5302006011035346,0.5509949856760917,False
5072,0.5301723163300548,0.550895829301649,False
377,0.5301365158056246,0.5507703253725411,False
4937,0.5299834720314015,0.550233808232186,False
2634,0.5299088821574626,0.5499723226143076,False
2601,0.5298137786934954,0.5496389236323201,False
6034,0.5297573403083002,0.5494410706900172,False
3263,0.529689299832721,0.5492025449376858,False
2209,0.5295195540738923,0.5486074765686753,False
10005,0.529386480412971,0.5481409675559662,False
437,0.5292207710559541,0.5475600493787447,False
144,0.5291373588038502,0.5472676356350523,False
9034,0.529036615287292,0.5469144646309556,False
25,0.528998157562614,0.5467796455011118,False
761,0.5289114777713895,0.5464757769252716,False
1022,0.5287044900269777,0.5457501513760843,False
3302,0.528569996714249,0.545278665568129,False
9199,0.5284268403631743,0.5447768102231981,False
1402,0.5283620537049326,0.5445496911993146,False
645,0.5283453694276737,0.5444912020463303,False
2794,0.5283274334085516,0.5444283247307543,False
314,0.528233939941474,0.5441005698262967,False
442,0.52818113209351,0.5439154442586492,False
3424,0.5281215022375743,0.5437064031529338,False
2069,0.5278317495246476,0.5426906330065252,False
2968,0.5278179442349239,0.5426422365617698,False
2824,0.5277562346870152,0.5424259047943086,False
838,0.527668699892728,0.5421190388812658,False
610,0.5276219508528712,0.5419551533439048,False
7424,0.5274878872365223,0.5414851738989105,False
3367,0.5273228191766898,0.5409065038819505,False
4035,0.5271319933596534,0.5402375363124954,False
5735,0.5270831635243358,0.5400663562449519,False
9377,0.5269163512383996,0.5394815715904901,False
9750,0.5268583033613906,0.5392780763412736,False
4086,0.5267448864044489,0.5388804767543905,False
7894,0.526557508596433,0.5382235966804834,False
3948,0.5265164641462542,0.5380797094093468,False
2551,0.5264487095101558,0.5378421857087594,False
276,0.5263354009027169,0.5374449659567682,False
349,0.5262520610030078,0.5371528058548862,False
1408,0.5261687047904113,0.5368605885658125,False
8899,0.5260956318926888,0.5366044209280072,False
8149,0.526091728559037,0.5365907372259463,False
2527,0.5259167082453469,0.5359771781401113,False
2003,0.5258787712782719,0.5358441846015491,False
1568,0.5258429213543022,0.5357185074951932,False
777,0.5256859140443795,0.5351680956057701,False
244,0.5256781585169908,0.5351409074800353,False
176,0.5256685688436817,0.5351072894898435,False
6400,0.5256485721661481,0.5350371882374313,False
2646,0.5254588357735125,0.5343720398031685,False
4237,0.5254551446717403,0.5343591001107332,False
1725,0.5254341850428198,0.534285623092616,False
1029,0.5253154154244967,0.5338692589751779,False
5593,0.5250185711493934,0.5328286283293536,False
182,0.5250174842489543,0.5328248180422747,False
1527,0.5248980633061694,0.5324061706125002,False
8475,0.5248657150726929,0.532292769189878,False
2189,0.5248505952188423,0.5322397643499771,False
1890,0.5248172549946751,0.5321228853601604,False
960,0.5247527686407971,0.5318968190967649,False
3785,0.5247507812829119,0.5318898521255511,False
3629,0.5247021601875695,0.5317194038262563,False
1598,0.5246920866200125,0.5316840894746186,False
793,0.5246617129293553,0.5315776100981383,False
1943,0.524648573363097,0.5315315474435144,False
5574,0.5244951288942161,0.5309936256099397,False
4863,0.5244784208566542,0.530935053161768,False
2991,0.5244780048650046,0.5309335948427258,False
9633,0.5244423969631549,0.5308087661800021,False
10131,0.5243288575667567,0.5304107373638519,False
1893,0.5242970898880246,0.5302993711600608,False
4276,0.5242711912646876,0.5302085797809116,False
8330,0.5241726731145955,0.5298632101216176,False
1993,0.5241489942660712,0.5297802004849197,False
854,0.5241413214559109,0.5297533023364219,False
7184,0.5239259248845556,0.5289981984251882,False
799,0.5239190532162457,0.5289741087956046,False
1342,0.5238995608613908,0.5289057755194644,False
9353,0.5238461357248458,0.5287184859571958,False
7101,0.5238413817451609,0.528701820192131,False
4330,0.5238334837246593,0.5286741325361286,False
9225,0.5234485980127883,0.5273248598685875,False
2877,0.5234301254799212,0.5272601017262892,False
7944,0.5234089845726279,0.5271859892105525,False
1994,0.5232996881026555,0.5268028345881697,False
4418,0.5232175008266078,0.5265147151756517,False
196,0.5232066758461733,0.5264767666372249,False
7123,0.5231762753061218,0.5263701931363,False
738,0.5231253859595157,0.5261917931533265,False
790,0.5230585130613123,0.5259573605127733,False
2352,0.5230463345540897,0.5259146669899425,False
808,0.5229806941408894,0.5256845550042659,False
10954,0.5228990234432019,0.5253982465320883,False
9646,0.5227470002399455,0.5248653071512294,False
8896,0.5226977546835992,0.5246926697133447,False
4103,0.5225433531002941,0.5241513925763838,False
6051,0.5225294209816911,0.524102551514603,False
10105,0.5223094740859173,0.523331495781369,False
2486,0.522229483497276,0.5230510771750518,False
2857,0.5222085730892911,0.5229777727080608,False
2706,0.5221785178036371,0.522872409546485,False
9167,0.5221622208610676,0.5228152782514137,False
3337,0.5221287582289647,0.5226979701428301,False
758,0.5220617410016497,0.5224630315356502,False
1749,0.5219002175228189,0.5218967875613204,False
498,0.5217172235454124,0.5212552756412261,False
11362,0.5217011001274849,0.5211987526619472,False
2894,0.52169714197399,0.5211848767809778,False
4414,0.5216804298155793,0.5211262898865734,False
816,0.5216582535722317,0.5210485478501852,False
10906,0.5215816978566064,0.5207801706892475,False
6636,0.5215555311272797,0.5206884394256791,False
2900,0.5215323898107511,0.5206073141853287,False
1962,0.5212754651171049,0.5197066274202419,False
1247,0.5212565823784535,0.5196404312420914,False
2338,0.5210924094065167,0.5190648990855284,False
5196,0.5209572028733903,0.5185909129800593,False
2050,0.5208926986675063,0.5183647841338686,False
1432,0.5208660995328434,0.5182715370106992,False
3037,0.5207515398219602,0.5178699313341864,False
4408,0.5204607040020784,0.5168503641993069,False
10233,0.5204133092758294,0.5166842151146798,False
2384,0.5204031008262547,0.5166484279145727,False
9041,0.5202944914366415,0.5162676819520087,False
6158,0.5202372606373777,0.5160670510872962,False
1028,0.5201168709505724,0.5156450075848998,False
7231,0.520076762160262,0.5155044004050936,False
8153,0.5200404471983168,0.5153770930406885,False
3526,0.5200218092249682,0.5153117549227955,False
2421,0.5199730452347106,0.5151408056846566,False
844,0.5199056871194507,0.5149046720453605,False
1745,0.5198548541730106,0.5147264697813458,False
1610,0.519845406268289,0.5146933487814928,False
993,0.5197751629742696,0.514447100729733,False
11141,0.5197691509235922,0.5144260246143961,False
1454,0.5197047922190955,0.5142004058444146,False
9504,0.5197040579638627,0.5141978318062362,False
8316,0.5195494635272164,0.5136558785939263,False
3018,0.5195080574322203,0.5135107235244478,False
2279,0.51944232438337,0.5132802867910687,False
9030,0.5191748780645191,0.5123427149432966,False
1093,0.5191743809955499,0.512340972395955,False
1464,0.5191607761482794,0.5122932786312814,False
3014,0.5190947729746598,0.5120618949363581,False
4116,0.519091827538708,0.5120515692835703,False
4099,0.5189571044554071,0.51157927798156,False
